keyword,label,category,text
,0,ทั่วไป,เราเป็นไก่ธาตุน้ำดูเป็นโปเกมอนที่กากที่สุดเท่าที่จะกากได้..
,0,ทั่วไป,ตำนานรักสองสวรรค์เป็นซีรีส์ที่หวีดได้ตลอดเพราะดีจริงเพดานซีจีซีรีส์เทพเซียนเลยนะโพสต์กี่รอบก็แมสทุกรอบ
,0,ทั่วไป,มันจะมีคนที่ไม่ว่าเราจะเติบโตแค่ไหนก็ยังเก็บเขาไว้ในความทรงจำเสมออาจจะไม่ใช่คนที่ใช้เวลาอยู่ด้วยกันนานที่สุดแต่จะเป็นคนที่ติดอยู่ในใจหวนนึกถึงทีไรก็ยังมีภาพเมื่อครั้งที่เรามีความสุขไม่รู้ทำไมแต่ความรักไม่มีคงเหลืออยู่แล้ว
,0,ทั่วไป,หลังจากเรื่องซาก็กลับมาฟอลเค้าเอาเค้ามาชิปกับเมนตัวเองเหมือนเดิมพร้อมตั้งไบโอมีชื่อเค้าและทำทุกอย่างปกติเหมือนไม่มีอะไรเกิดขึ้นอะนะสรุปแกมีเค้าไว้แค่ชิปจริงๆใช่ป่ะโหสุดยอดเลยว่ะถึงว่าเวลามีประเด็นอะไรชอบรีเค้าถี่ๆแต่พอเรื่องซาก็รีน้อยลงแล้วชอบเปิดประตูนรกให้เค้าโดนด่าด้วยนะ
,0,ทั่วไป,เจ้าสองเปลี่ยนมาตีลงcentralcordแล้วดีมากเลยนับว่าเปลี่ยนทางได้ดีในเมื่อเค้าจับมุมตรงมุมฉีกและลูกหยอดเราได้ตีลงกลางคอร์ดระหว่างสองผู้เล่นคือทางเลือกที่ดี#วอลเลย์บอลหญิง
,0,ทั่วไป,ชี้เป้าคั้บตอนนี้ที่watsonมีโปรซื้อ1แถม1น้ำตบตัวดังของhadalaboอยู่ไม่รู้ว่ามีถึงเมื่อไหร่แต่รีบไปตำกันนนน
,0,ทั่วไป,ทุกคนอย่าลืมไปใช้คะแนนวัตสันนะใครช้อปบ่อยๆบ้างอะเรามีคะแนนสะสมนะทุกคนนนนนนนนนนนนนนใครเป็นสมาชิกอย่าลืมไปใช้คะแนนก่อนสิ้นปีนะแกเดี๋ยวคะแนนจะหมดอายุนี่ไปใช้ซื้อของมาละสะใจมากลดไป675บาทกุสะใจจริงๆเหมือนได้ของฟรีหลายสิ่ง5555555555555555555555
,0,ทั่วไป,สวัสดีค่ะพี่แจ็คคือเรื่องมันเริ่มจาก
,0,ทั่วไป,เค้ากลัวหรือเปล่าลองเปลี่ยนเป็นผชแอบเลียหีผญตอนหลับละจะเป็นยังไงshหรือrapeควรมาตราฐานเดียวกับผญเห็นหลายครั้งละshผชฉ่ำแล้วไม่รู้ตัวcreepyน่ากลัวเยอะมากๆถ้าเป็นผู้หญิงคงทัวร์เต็มโควทแต่ผชคนนี้ถึงขั้นโดนrapeแต่โดนขำฉ่ำสงสาร
,0,ทั่วไป,เห็นทวิตปกป้องเกือบหมื่นรีคือช้อคมากไม่ใช่ไรกับการที่ติ่งมันปกป้องแต่อิดอกความบาร์เอียงอะตอนทกลหมื่นรีที่ได้ไม่ใช่ทวิตปกป้องแต่คือทวิตสาปแช่งให้ไปตายอิเหี้นติ่งเกาหลีมันสุดอยุ่นะคนที่เพิกเฉยอิกนอร์ที่แปลว่าไม่ได้ทำไรเลยยยยยยโดนแรงกว่ากว่าคนที่ทำอีกอะ
,0,ทั่วไป,โซลูชั่นคือที่แต่หยิบขวดนมให้นิดเดียวไม่ทำให้ก็น่าเท้าเอวใส่เช่นกัน5555555555
,0,ทั่วไป,มีเพื่อนแต่งงานกับต่างชาติตอนเพื่อนคลอดลูกผจญภาวะซึมเศร้าหลังคลอดวันนึงลูกร้องกลางดึกแล้วเพื่อนขอให้สามีช่วยหยิบนมให้ลูกกินหน่อยสามีปฏิเสธเพื่อนร้องไห้นาทีนั้นnonstop3ชมแล้วคิดว่าทำไมชีวิตต้องมาเจออะไรแบบนี้จนอยากฆตตสามีแก้ปัญหาโดยแยกห้องลูกจ้างพี่เลี้ยง24ชมแม่บ้านอีก1
,0,ทั่วไป,นักร้องทิ้งนักดนตรีไปร้องเพลงบนม้าหมุนแล้ววันๆของวงแบม555555โอ้ยยย
,0,ทั่วไป,หนึ่งในวิดีโอแฟนเมดของไฮคิวที่น่ารักที่สุดในโลก
,0,ทั่วไป,บุคคลที่ทำให้สเป็คเราสูง(อายุ)ขึ้นเรื่อยๆ
,0,ทั่วไป,ตอนโทรไปสั่งข้าวละป้าบอกหมูกรอบหมด
,0,ทั่วไป,เลี่ยงรถติดในช่วงเทศกาลแนะนำ..ใช้ทางลัดคับ
,0,ทั่วไป,เบเนจากhitouchกลายเป็นตักบาตรทุกเช้า
,0,ทั่วไป,อีสัดโดนด้อมอื่นด่าก็ยังวกมาด่ามนตเอออีดอกพวกมึงนี่มันพวกมึจริงๆสันดานด่ามันมาตั้งแต่ปีไหนจนตอนนี้ก็เหมือนเดิมแม้กระทั่งศลปมึงมีประเด็นก็ยังจะ
,0,ทั่วไป,ข่าวคุณ#อีซอนคยุนแล้วเศร้ามากค.กดดันของเกาหลีทั้งสื่อ/สังคม/ตำรวจรุมเค้าจนตัดสินใจที่จะจบชีวิตลงแม้คดีจะยังไม่สิ้นสุดมันคงหนักมากๆสำหรับเค้ายิ่งทำให้อยากส่งกำลังใจถึง#ยูอาอิน#YooAhInที่มีคดีทุกครั้งที่มีข่าวออกเค้าดูเครียดมากอยากให้เค้าสู้และว่ากันไปตามกระบวนการ
,0,ทั่วไป,ใส่ร้ายศลป.แรงมากว่าเขาอย่างแรกทั้งที่ตัวเองไม่รู้เลยว่าประเด็นมันคืออะไรมาล็อคแอคเฉยๆไม่ได้ปะออกมาขอโทษเดี๋ยวนี้
,0,ทั่วไป,ฮาจองเป็นผู้หญิงที่ใจเด็ดมากช่วงแรกเห็นชีแบบออกแนวแรงเล่นไปเรื่อยแต่พอชีชอบใครชีโฟกัสแค่คนนั้นและเว้นระยะกับทุกคนผู้ชมทางบ้านดูออกหมดว่าชีชอบกวานฮีมากแค่ไหนมาหมดมารยาหญิงกดหน้ากดคอก็แล้วกวานฮีนางก็ไม่รู้ว่าชีฮาจองชอบงงฮีซื่อบื่อมาก#SinglesInferno3
,0,ทั่วไป,ไม่ชอบนิสัยกวางฮีที่คุยกับฮเยซอนว่าพี่ไปดูแลเธอด้วยนะตอนเธอล้มเห็นไหมพี่ไม่ได้ไปช่วยคุณกยูรีพูดแบบนี้คือredflagแบบทำดีหวังผลกูมีแฟนกูก็อยากให้เขาเป็นคนดีกับทุกคนไม่ใช้มีน้ำใจแค่กับกูคนเดียวไม่ชอบคนนิสัยแบบนี้#SinglesInferno3
,0,ทั่วไป,ไม่แปลกใจที่กวานฮีเมินฮาจองชีสตรองพูดตรงหวังอยากให้ผช.รู้ว่าสิ่งที่ตัวเองทำมันแย่แค่ไหนแต่ชายแท้อ่ะมึงโดนแบบนี้แทนที่จะประทับใจมันเสียเซลฟ์ยิ่งตอนที่เตือนสติในเชิงว่าแกไม่ได้เลิศเลออะไรนะหน้าฮีคือช็อคสุดฉันว่าพสตัดใจเถอะพสdeservesbeerอ่ะ#SinglesInferno3
,0,ทั่วไป,ค้นพบmoisturizerที่เหมาะสำหรับคนเป็นสิวผิวมันสักทีตัวนี้คือมอยส์เจอร์ของโปรวาเมดยกให้เป็นเดอะเบสเรื่องคุมมันบนใบหน้าเลยช่วยลดสิวดีลดการเกิดสิวซ้ำได้ดีมากๆเนื้อมอยส์เนียนนกริบทาหน้าแล้วฟินมากกใช้ต่อเนื่องผิวแข็งแรงสุดหน้าไม่แห้งไม่ลอกอีกต่อไปราคาหลักร้อยเองไปลอง!
,0,ทั่วไป,ฉันขำฮาจองบอกพี่มินกยูจับแมลงวันให้หน่อยพี่มินกยูบอกว่าจับไม่ได้หรอกมันเร็วกว่ายุงแต่พอกยูรีเข้ามาบ่นว่ามีแมลงวันบอกจะจับให้เลยฮาจองบอกทีฉันถามบอกจับไม่ได้แหมพอเป็นคุณกยูรีนี่อยากจับแมลงวันขึ้นมาเลยนะฉันล่ะชอบบบ55555#SinglesInferno3
,0,ทั่วไป,ตั้งเเต่ดูมานี่ชอบฮเยซอนสุดในบรรดาสาวๆละอาจจะดูสดใสร่าเริงเฉยๆแต่นี่ว่าจริงๆน้องค่อนข้างฉลาดเลยแบบเอาคนอยู่มีออร่าค.น่าเคารพอยู่แล้วก็ดูมีวุฒิภาวะทางอารมณ์อะนี่ไม่เห็นนางทำตัวน่าหงุดหงิดสักอีพีก็คิดดูว่าเป็นคนเดียวที่กวานฮีไม่กล้าแกล้ง#SinglesInferno3
,0,ทั่วไป,วงการบันเทิงไทยจำไว้อย่าให้อาโปพี่บี้พี่เอิร์ทแอทลาสเจอกันได้เสียเพชรเม็ดงามให้วงการสงฆ์แน่
,0,ทั่วไป,ไม่ได้การ์ดทองแต่ได้มม.จบ
,0,ทั่วไป,การ์ดทองที่ออกแล้วตอนนี้น้องภีมเอเอภูภูพี่จินต้นจั๋งพี่จินตอนนี้เหมือนจะออกมา3ใบแล้วส่วนน้องภีมก็ออกมา2ใบและคาดว่าวันนี้คงออกมาเรื่อยๆเคียดสุดตอนนี้การ์ดทองไม่กล้าหวังหวังแค่จะได้การ์ดน้องเป้อซักใบมั้ยย
,0,ทั่วไป,วันนี้เจอพี่มินไหว้สวยเชียวใกล้ปีใหม่แล้วสวัสดีปีใหม่เจ้าปี้มินนนเมื่อไหร่เชียงใหม่จะมีพี่มินน้ออ#MINthanakrit
,0,ทั่วไป,แวบแรกนึกว่าจะขอซื้อการ์ดต่อ555555555555555555555555555
,0,ทั่วไป,มินปล่อยหน่อยเด่วโอนให้500ขอhdจึ้งๆมันสำคัญกับชีวิตเรามาก
,0,ทั่วไป,คอลเลคชั่นกลั้นฟินโดยลูกหลานปู่ยาย
,0,ทั่วไป,ถ้ามินได้การ์ดฮ้าดอีกนี่ว่ามีการล็อกมง
,0,ทั่วไป,มิuซื้อ4ซองได้เข้าทั้งโชว์เคสได้การ์ดแฟนอีกใครจะสู้
,0,ทั่วไป,ไม่ชอบอะไรชัดๆชอบแบบเบลอๆก็สมกับเป็นคู่สถานะเบลอดี
,0,ทั่วไป,ตรทคำเรียกร้องไปดูด่วน
,0,ทั่วไป,ปล่อยรูปปากหัวจายออกมาเด่วนี้น้าาาา
,0,ทั่วไป,แต่มินได้การ์ดแล้วแสดงว่าพรีวันแรกเลยหรอ
,0,ทั่วไป,พี่มินกับอ๊อตโต้สุ่มการ์ดบัสได้อลันขุนพลฮาร์ทพี่มินออกเงินพรีออเดอร์เองด้วยคอนเทนต์ครีเอเตอร์สุดๆ
,0,ทั่วไป,คนแพคคนส่งให้มันแกะเปนสาววายปะ
,0,ทั่วไป,ละทำไมชอบลืมอะไรแบบนี้5555555ตอนนั้นน้องไปช้อปแบรนด์นึงเพื่อนนี่เป็นเซลล์ทักมาบอกว่าน้องลืมแหวนเพชรไว้ในห้องน้ำรีบวิ่งไปเอาแล้วทิ้งแอร์เมสไว้ที่ร้านโอ้ยยยย55555555555555555
,0,ทั่วไป,"ทำนายอนาคตไทม์ไลน์หลังปล่อยคลิปนี้มีสามล้านแปดแสนคนทวิต3รูปนี้พร้อมแคปชั่น""ลำบากใจแทน""โดยไม่ได้นัดหมาย"
,0,ทั่วไป,พระนางพิมพาไม่ควรต้องทรมานกับผู้ชายที่ไม่มีความรับผิดชอบต่อครอบครัวอีกแล้วชาติก่อนก็ปล่อยลูกเมียไปโดนทรมานแล้วบอกว่าบำเพ็ญตน
,0,ทั่วไป,อาจเป็นศาสดาที่ดีแต่เป็นพ่อเหี้ยผัวเหี้ยอะทุกชาติถึงชาติสุดท้ายจะบรรลุแต่ความจริงก็คือฮีหนีเมียตอนหลับไปบวชทั้งที่เมียเพิ่งตลอดลูกอ่อนอะแม่ลูกอ่อนตื่นมาอ้าวผัวหายไปไหนจะรู้สึกยังไงละยิ่งชาติพระเวสสันดานนี่ยิ่งแล้วใหญ่ยกลูกให้คนอื่นยกเมียให้คนอื่นไอ้ชายเป็นไร
,0,ทั่วไป,ให้เขาคู่กับพิมพาเถ๊อะสาววายสงสารชีมีผัวก็เหมือนไม่มี
,0,ทั่วไป,โหเห็นข่าวนี้แล้วหัวร้อนเลยเป็นผญที่ส่งข้อความไปขู่อีซอนกยูนเข้ามารายงานตัวกับตำรวจแต่ว่าอุ้มลูกเข้ามาด้วยในสภาพงี้..คือจะอุ้มลูกมาด้วยเพื่อ?แม่ดีๆที่ไหนจะอุ้มลูกมาด้วยในสถานการณ์แบบนี้เอาลูกมาเป็นกำบังให้ตัวเองชัดๆพสเกาหลีด่ายับผญคนนี้เลวไม่ใช่เล่น
,0,ทั่วไป,เมดูซ่าไม่ควรเจอเรื่องแบบนี้ด้วยซ้ำเป็นผู้น้อยที่กลายเป็นหมากในการตีกันของเทพอะธีน่าก็ไม่มีเหตุผลโพไซดอนก็มักมากใครด่าซูสแล้วอวยโพไซดอนควรไปนอนก่อนเทพโอลิมปัสมันมีใครเป็นคนดีบ้างแค่ปัญญาในการรับผิดชอบลูกกับการควบคุมความอยากของตัวเองยังทำไม่ได้มนุษย์ลุงมนุษย์ป้าสุดๆ
,0,ทั่วไป,พูดไงดีเพอร์ซี่ย์แจ็กสันอีพี3เรารักการปรากฏตัวของเมดูซ่ามากชอบการเอาmythมาตีความใหม่บอกเล่าความรู้สึกของเมดูซ่าที่ทุกคนมองว่าชีเป็นปิศาจเป็นอสูรกายอ่ะชอบการตอบโต้ตอนที่เมดูซ่าได้เจอกับบุตรของโพไซดอนและบุตรีของอะเธน่าเทพตัวต้นเรื่องทั้งสองคนที่ทำให้นางเป็นแบบนี้
,0,ทั่วไป,มิรขายการ์ดต่อมั้ยนี่พร้อมประมูล
,0,ทั่วไป,ตอนเด็กเคยอ่านสาวดอกไม้เลยรู้ประวัติคร่าวๆถ้าแบบเข้าใจง่ายๆก็คลิปนี้เลยคลิปสั้นๆแต่อิมแพคสุดๆ
,0,ทั่วไป,เอาดีๆแม่เซ็ตนี้มีกี่รูปอย่ากั๊กเอามาให้หมด
,0,ทั่วไป,แก56656576565657656565656565656575657676565656555ยันการ์ดอะ
,0,ทั่วไป,NewYorkTimesฟ้องMicrosoftและOpenAIว่าละเมิดลิขสิทธิ์จากการใช้หลายพันบทความของตนฝึกChatGPT
,0,ทั่วไป,อีโง่ถ้าดรีมลงไปประท้วงด้วยสิสิกูจะด่าให้มันม็อบเผด็จการอยากมีซีนแต่โง่อย่างควาย
,0,ทั่วไป,อันนี้คอนวงอะไรอะทำไมศิลปินอิกนอต่อบ้านเมืองจัง
,0,ทั่วไป,สาวขอเตือนภัย!เจอกลุ่มวินผู้ชาย67คนดักจี้ขึ้นรถที่หมอชิตแย่งกระเป๋าไปถือไม่ยอมคืนบังคับจ่ายค่าแท็กซี่ราคาเหมาเกือบพันบาทโดยเรื่องราวมีอยู่ว่าหญิงสาวคนนี้เพิ่งเดินทางมาจากต่างจังหวัดและลงรถที่สถานีขนส่งหมอชิตเมื่อมาถึงมีผู้ชาย67คนยืนกดดันล้อมประตูรถเอาไว้…
,0,ทั่วไป,เกียรติตำรวจของไทย
,0,ทั่วไป,“ลำบากใจแทน”
,0,ทั่วไป,ใครก็ได้ช่วยฉันที55555555ขำไม่ไหว555555555ฉันเป็นคนไทยก็พึ่งรู้ว่าช้างมันร้องง่วง55555555555555555444555555555#คัลแลน
,0,ทั่วไป,แล้วทำไมจังหวะแบบนี้ต้องเป็นพี่จองทุกที5555555#คัลแลน#พี่จอง
,0,ทั่วไป,อ่อเรฟจากรูปนี้หรอ
,0,ทั่วไป,อนึ่งคืออากงเราเป็นคนคิดสูตรก็จริงแต่โรงงานที่ผลิตเป็นเจ้าของอีกคนหลังอากงแกเสียก็เลยทำให้สิทธิ์ของโรงงานนี้ไม่ใช่ของอากงแก(คนจีน)​แล้วด้วยเหตุผลหลายๆอย่างเลยทำให้โรงงานจำเป็นต้องปิดตัวลงในปีนี้ถือซะว่าให้มันเป็นความทรงจำของใครหลายๆคนแล้วกันนะคะดีใจที่ขนมอากงมีแต่คนชอบ
,0,ทั่วไป,คนไต้หวันฮ่องกงยังด่าอีจีนเลยที่แบนลิซ่ามั่วๆ
,0,ทั่วไป,ย้อมคิ้วแบบย้อมมมมเคลือบทุกเส้นถูกและดีคือmeilindaฮะดีมากขอแนะนำถเาใครอยสกปรับสีคิ้วลองเลยหัวแปรงเล็กสะใจมาก
,0,ทั่วไป,อยากได้คิ้วตรงแบบพส.เกาหลีสีน้ำตาลแบบนี้ต้องทำยังไงคะเขียนเท่าไหร่ก็ไม่เนียนแฟนทักว่าเอาคอนซิลเลอร์ทาคิ้วทำไมทุกรอบ
,0,ทั่วไป,"Aหญิงวัย20ปีผู้ต้องสงสัยคดีขู่กรรโชกทรัพย์นักแสดง""อีซอนกยูน""ถูกตำรวจจับวันนี้นักข่าวถามคำว่า""ยอมรับมั๊ยว่าขู่กรรโชกทรัพย์จากคุณอี,ได้รับเงิน50ล้านวอนใช่มั๊ย,มีอะไรจะพูดถึงคุณอีมั๊ย,หนีทำไม""แต่ไม่มีการตอบกลับมาAได้ปิดใบหน้าพร้อมอุ้มลูกมาด้วยทางตร.ยังไม่ได้มีการออกหมายจับ"
,0,ทั่วไป,อุ้ย(แบบเสียง#หนุ่มกรรชัย)เมื่อแม่เมย์เฟื่องลงแคปชั่นแบบแส๊บบบบบแสบบบบ“เรายังเป็นแฟมิลี่ที่รักกันเหมือนเดิม…ใครชอบสาระแนก็ชัดเจนนะคะ”โอเคคคหลู่เรื่องงงงงง#ใต้เตียงดารา
,0,ทั่วไป,ชีวิตบัดซบนี้เป็นของคุณนะ
,0,ทั่วไป,ตื่นเต้นๆๆๆปีนี่น้องเอสจะแอบพกอะไรขึ่นไปให้วันเกิดน้องหนาวอีกนะแล้วปีนี้ใครจะบอกแฮปปี้เบิร์ดเดย์คนแรก
,0,ทั่วไป,ข่าวลือที่สนขต่างประเทศเขียนก็เอามาจากแฟนคลับนี่แหละแล้วแฟนคลับก็เชื่ออีกที
,0,ทั่วไป,ความหลากหลายทางที่พัก
,0,ทั่วไป,ก้าชอบฟังพี่เจนนี่ร้องsnowmanสุบๆ
,0,ทั่วไป,ใครที่หมอดูบอกว่าจะเจอเนื้อคู่ปีนี้คุณต้องเร่งมือแล้วนะครับจะไม่ทันแล้ววววววได้ยินมั้ยจะไม่ทันแล้ววววววววววว
,0,ทั่วไป,เห็นมีฝร้ขาพูดถึงบาร์บี้ตอนนักแครกเกอร์แล้วผิดหวังเจ้าชายร่างจริงคือต้องเข้าใจก่อนว่าสมัยก่อนมันก็ต้องสวยหล่อตามStandardอ่ะเนอะแต่มาในสมัยนี้ถ้าได้สร้างใหม่ขอ5555แบบนี้ได้ไหมคะหนูจะเป็นบาร์บี้ไม่ดื้อไม่ซน
,0,ทั่วไป,ว้ายยยยzzzคืออะไรคะพี่เอิ้กกทีเซอร์เพลงใหม่รึเปล่าใกล้ครบรอบ1ปีเลือดกรุ๊ปบีแล้วด้วยอ่ะแม่เตรียมปล่อยของอะไรมั้ยคะเค้ามีความมู้ดหลอนเบาๆ
,0,ทั่วไป,ปีใหม่จะเป็นคนใหม่ไม่เป็นคนหล่อใช่
,0,ทั่วไป,เอากายแก้วหิ้วหวีไปก่อน#โหนกระแส#ครูกายแก้ว
,0,ทั่วไป,ขออนุญาตเข้าชิง
,0,ทั่วไป,ที่ดีที่สุดคือณตอนนั้นหยิบขวดนมให้ก่อนแล้วหลังจากนั้นค่อยคุยกันว่าจ้างพี่เลี้ยงดีมั้ยจะได้แก้ปัญหาเฉพาะหน้าระยะยาวได้ด้วย(คหสต)
,0,ทั่วไป,มีเพื่อนแต่งงานกับต่างชาติตอนเพื่อนคลอดลูกผจญภาวะซึมเศร้าหลังคลอดวันนึงลูกร้องกลางดึกแล้วเพื่อนขอให้สามีช่วยหยิบนมให้ลูกกินหน่อยสามีปฏิเสธเพื่อนร้องไห้นาทีนั้นnonstop3ชมแล้วคิดว่าทำไมชีวิตต้องมาเจออะไรแบบนี้จนอยากฆตตสามีแก้ปัญหาโดยแยกห้องลูกจ้างพี่เลี้ยง24ชมแม่บ้านอีก1
,0,ทั่วไป,ประโยคนี้จริงเสมอ“อย่าปล่อยให้ความสุขในชีวิตเราขึ้นอยู่กับใคร”จงใช้ชีวิตคนเดียวให้เป็นและมีความสุขกับตัวเองในวันที่โดดเดี่ยวให้ได้ส่วนความสุขที่ได้รับจากผู้อื่นคือ“โบนัสของชีวิต”ได้ก็ดีไม่ได้ก็ไม่เป็นไร
,0,ทั่วไป,งานมอPaperQuillingโจทย์‘ส่งความสุข’:(สคส)xปีใหม่กินเลี้ยงxจับฉลาก:คำตอบของสมการคือ
,0,ทั่วไป,เซ็กแอปเปิ้ลสูงมากกราฟการแสดงของJacobElordiคือพุ่งปี๊ดพุ่งไม่หยุดร้ายกาจสุดๆอนาคตตัวท็อปแน่นอน
,0,ทั่วไป,สตาฟเขียนเล่าเกี่ยวกับยอร์ชว่าระหว่างออกจากบริษัทไปถ่ายคอนเท้นยอร์ชก็ชวนพี่เมเนซื้อพุงออปังแถวๆบริษัทแต่พี่เมเนกำลังคุมอาหารอยู่เลยซื้อให้ไม่ได้เลยบอกยอร์ชว่าร้านไม่รับบัตรละยอร์ชพูดว่างั้นขอเลขบัญชีร้านก็ได้ครับ55555555555555555555555
,0,ทั่วไป,มันมีคนชิปกับจีซัสจริงๆนะจากเรื่องsaintyoungmenอ่ะความสัมพันธ์โครตเฮลตี้น่ารักมากซัพพอร์ตกันสุดลำบากไปด้วยกันฮีบุดด้าเอ็นดูจีซัสสุดทำเซอไพร์สวันเกิดให้ด้วย555555
,0,ทั่วไป,หาบ้านให้น้องแมวไปช่วยเด็กๆที่หนีตายจากการขุดเจาะถนนมาเมื่อคืน16ธันวาฯมีคนใจดีติดต่อรับเลี้ยงจนคัดบ้านได้แต่ถึงเวลานัดรับกลับยกเลิกกันหมดทำให้เด็กๆเสียโอกาสไปตลอดเกือบสองอาทิตย์ที่ผ่านมา...หากสิ้นเดือนธันวาฯนี้ยังไม่ได้บ้านคงต้องนำเด็กๆ…
,0,ทั่วไป,จะเป็นคนที่น่ารักมากขึ้นดูเป็นคนสบายๆไม่งอแงอะไรเลยแม้แต่นิดเดียวก็ต่อเมื่อเราเลิกสนใจอะเพราะงั้นถ้าวันนึงเลิกถามเลิกสนใจหรือไม่งอแงด้วยแล้วคือวันนั้นใจมันไม่เอาละไม่ได้ชอบไม่ได้รู้สึกอะไรแล้วอยากทำอะไรก็ทำ
,0,ทั่วไป,สวนหลวงร.9ชีทำถึงมากกกกกกคือจังหวะที่ชั้นรักเธอฟีลคุณหนูทุ่งนา
,0,ทั่วไป,สมมติคนบอกว่ารายได้ต่อเดือนหมอจบใหม่เริ่ม60000บาทก็จะบอกว่าเยอะใช่มั้ยครับแต่ส่วนใหญ่เริ่มทำงานตอน24เพื่อนๆเริ่มงานตอน22ปีกว่าจะได้เริ่มงานก็เพื่อนเงินเดือนเยอะกว่าละครับแล้วถามว่ากว่าจะเรียนจบเสียอะไรไปบ้างสุขภาพจิตรอบตัวผมเป็นซึมเศร้าเยอะครับจบชีวิตก็มี
,0,ทั่วไป,คนในฝันของชายราศีกุมภ์ปกติเป็นคนเจ้าระเบียบแต่ไม่ค่อยดูแลตัวเองวันๆทำแต่งานเลยชอบคนหวานๆปากหวานขี้อ้อนดูแลเอาใจเก่งมีน้ำใจและใจกล้ากล้าคิดกล้าทำกล้าแสดงออกและไม่ซ้ำเติมเวลามีปัญหาตัวเล็กผิวขาวดวงตาและปากสวย
,0,ทั่วไป,#รีวิวเกาหลีมีขายแค่ปีละครั้งสตรอเบอรี่สดพาเฟ่ต์ ร้านJUICYมีสาขาทั่วโซลเลยอร่อยยยอ่าให้เยอะมากด้วย
,0,ทั่วไป,ดูอันนี้ทีไรก็ชอบแบบ​เอ็กโซแต่ละคนสไตล์ชัดมากกกกกกกก​แล้วก็เป็นสไตล์ที่น่ารักสุดๆเลย555555555555​เอนดูพวกฮีอ่ะ​
,0,ทั่วไป,อยู่ชิดลมเขาเปิดเพลงmyonlywishแต่เป็นเวอร์ชั่นแม่บริทน้องผญกลุ่มนึงเดินผ่านบอกว่านี่เพลงพี่ลิซ่านี่ๆเอาละยัยลิซปีหน้าทำเพลงของตัวเองได้ละขอแนวนี้เริ่มเลย!
,0,ทั่วไป,แต่มองไปนานๆก็เหมือนผีเสื้อบินวนไปมาเลยเนอะสวยจัง
,0,ทั่วไป,เหี้ยมากกกล่าสุดพี่เพชรชี่ไลฟ์แคะหูแล้วคัตตอนบัดหักเข้าไปในหูดวงตกสุดๆค่ะช่วงนี้อีดอกจังไรเว่อละตอนเอาแหนบออกคือเสียวบาดหูสรุปไปจบที่โรงบาลค่ะเอาไม่ออกเตือนภัยร้ายคัตตอนบัดอีก1
,0,ทั่วไป,"กรี๊ดดดดหลีกทางให้เจน2หน่อยพี่กลับมาแล้ววกับ""2am""จะคัมแบค2ม.ค.นี้กับ혹시니생각이바뀌면โดยจะร่วมงานกับบังชีฮยอก"
,0,ทั่วไป,ปีนี้ด่าใครไว้เยอะขอโทษด้วยปีหน้าด่าต่อ
,0,ทั่วไป,แนะนำสองพาเลทเลยคับrom&ndอันแรกเห็นช่างเอาไปใช้แต่งตามพี่น่าลุคนี้เยอะเลยสโมกกี้อายแบบสะใจแน่นอนค่าถ้าใครเป็นwarmtoneแนะนำอันแรกพาเลทอันสองเหมาะกับcooltone(deepwinter)เอาไปใช้กับโอกาสอื่นได้ด้วยเชียร์สุดๆ
,0,ทั่วไป,แนะนำพาเลตอายแชโดว์ที่เหมาะสำหรับแต่งสโมกกี้อายให้หน่อยได้ไหมคะ
,0,ทั่วไป,ลำโพงDisneyน่ารักม้ากกกตอนนี้จากปม3000ลดเหลือ500เองร้านofficialเลย
,0,ทั่วไป,ตอนเด็กๆคือชอบอธีน่ามากกกกกพอโตมาความคิดเปลี่ยนอะไรก็เปลี่ยนมองย้อนกลับมาเอิ่ม...อธีน่าแม่งก็เทพประสาทแดกตัวหนึ่งผู้หญิงด้วยกันแท้ๆอะมึงแล้วเมดูซ่าคือเคารพบูชาอธีน่าสัสๆถวายเครื่องบูชาเช้ากลางวันเย็นทุกวันแล้วดูสิ่งที่นางได้รับดิโดนเทพที่เคารพสาปอห.โมโหสัสไ
,0,ทั่วไป,พูดไงดีเพอร์ซี่ย์แจ็กสันอีพี3เรารักการปรากฏตัวของเมดูซ่ามากชอบการเอาmythมาตีความใหม่บอกเล่าความรู้สึกของเมดูซ่าที่ทุกคนมองว่าชีเป็นปิศาจเป็นอสูรกายอ่ะชอบการตอบโต้ตอนที่เมดูซ่าได้เจอกับบุตรของโพไซดอนและบุตรีของอะเธน่าเทพตัวต้นเรื่องทั้งสองคนที่ทำให้นางเป็นแบบนี้
,0,ทั่วไป,นิด้าโพลเผยผลสำรวจคนไทยอยากให้พิธาเป็นนายกและเลือกตั้งวันนี้จะกาพรรคก้าวไกลเป็นอันดับ1#พิธา#ก้าวไกล
,0,ทั่วไป,จะมาบอกว่าหิ้วหวีแมสไม่เท่าคือพักนะคะเมื่อก่อนช่องหิ้วหวีคนดู23ล้านทุกคลิปเหมือนกันเนอะเอาแค่ผลงานช่องเดี่ยวปีนี้ก็ไม่รู้จะแมสยังไงแล้วกับอินฟูที่อยู่กันมา67ปีแต่ทำอะไรก็ยังเป็นกระแสตลอดแบบไม่ต้องทำแรงหวังดราท่าให้คนมาด่าอ่ะ
